room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
14699245,1211,91413767,Entire home/apt,,Busan,Busan,Gijang,0,0.0,8,2.0,,181.0,,2017-05-10 12:08:16.849852,35.282573,129.172913,0101000020E6100000B401D88088256040C6DD205A2BA44140
15935167,1211,103417908,Entire home/apt,,Busan,Busan,Suyeong,14,4.0,16,4.0,,163.0,,2017-05-10 12:08:16.839206,35.1624,129.112546,0101000020E610000076A911FA99236040696FF085C9944140
18219407,1211,125806666,Entire home/apt,,Busan,Busan,Haeundae,1,0.0,8,2.0,,163.0,,2017-05-10 12:08:16.836995,35.158782,129.13917,0101000020E6100000B3D2A41474246040C498F4F752944140
3147305,1211,15978322,Entire home/apt,,Busan,Busan,Yeongdo,24,4.5,6,2.0,,127.0,,2017-05-10 12:08:14.188219,35.09052,129.066707,0101000020E610000042EDB7762222604024D1CB28968B4140
10685450,1211,54134789,Entire home/apt,,Busan,Busan,Dong,0,0.0,4,6.0,,104.0,,2017-05-10 12:08:13.149473,35.117488,129.040879,0101000020E6100000FB027AE14E21604013D6C6D8098F4140
17258665,1211,55211993,Entire home/apt,,Busan,Busan,Nam,4,3.5,10,3.0,,109.0,,2017-05-10 12:08:11.849363,35.102524,129.119878,0101000020E61000005130630AD62360400E87A5811F8D4140
17910420,1211,122770631,Entire home/apt,,Busan,Busan,Suyeong,1,0.0,6,2.0,,109.0,,2017-05-10 12:08:11.828766,35.15377,129.117429,0101000020E6100000435376FAC12360408F8D40BCAE934140
9175112,1211,47695577,Entire home/apt,,Busan,Busan,Haeundae,36,4.5,6,2.0,,116.0,,2017-05-10 12:08:11.824357,35.167572,129.133003,0101000020E6100000A3E8818F41246040D7DCD1FF72954140
12955960,1211,71209605,Entire home/apt,,Busan,Busan,Haeundae,15,4.5,6,1.0,,109.0,,2017-05-10 12:08:11.819141,35.162092,129.166481,0101000020E6100000F94CF6CF53256040BC783F6EBF944140
17469840,1211,108919715,Entire home/apt,,Busan,Busan,Suyeong,7,5.0,10,3.0,,109.0,,2017-05-10 12:08:11.816469,35.156368,129.116606,0101000020E61000008E90813CBB2360400A12DBDD03944140
13592429,1211,71209605,Entire home/apt,,Busan,Busan,Haeundae,25,4.5,6,1.0,,99.0,,2017-05-10 12:08:07.304311,35.161119,129.16572,0101000020E6100000618907944D256040D2E1218C9F944140
14186874,1211,85988836,Entire home/apt,,Busan,Busan,Suyeong,16,4.5,8,2.0,,91.0,,2017-05-10 12:08:07.301123,35.139738,129.109224,0101000020E6100000077E54C37E23604015014EEFE2914140
17263952,1211,116383176,Entire home/apt,,Busan,Busan,Busanjin,4,4.0,7,0.0,,91.0,,2017-05-10 12:08:07.279171,35.158401,129.057746,0101000020E610000032AF230ED9216040AC53E57B46944140
18463545,1211,36392482,Entire home/apt,,Busan,Busan,Suyeong,0,0.0,6,1.0,,63.0,,2017-05-10 12:08:04.720677,35.1604,129.115012,0101000020E6100000B954A52DAE236040A323B9FC87944140
18366689,1211,109972069,Entire home/apt,,Busan,Busan,Busanjin,1,0.0,6,2.0,,81.0,,2017-05-10 12:08:01.897705,35.158042,129.053648,0101000020E6100000DEAF027CB72160407DB262B83A944140
14861622,1211,90339763,Entire home/apt,,Busan,Busan,Haeundae,1,0.0,2,1.0,,72.0,,2017-05-10 12:08:01.880303,35.162156,129.164065,0101000020E6100000622D3E0540256040D36C1E87C1944140
18082757,1211,36392482,Entire home/apt,,Busan,Busan,Suyeong,0,0.0,5,1.0,,64.0,,2017-05-10 12:08:00.496852,35.158509,129.115076,0101000020E6100000BE11DDB3AE236040938FDD054A944140
15860304,1211,58789323,Entire home/apt,,Busan,Busan,Haeundae,35,5.0,8,2.0,,77.0,,2017-05-10 12:07:58.936828,35.154477,129.145384,0101000020E610000093AB58FCA6246040FA7DFFE6C5934140
10367215,1211,24468677,Entire home/apt,,Busan,Busan,Haeundae,165,5.0,3,1.0,,63.0,,2017-05-10 12:07:58.934799,35.155275,129.144649,0101000020E6100000C58CF0F6A024604076711B0DE0934140
5543765,1211,11597332,Entire home/apt,,Busan,Busan,Haeundae,66,5.0,8,1.0,,68.0,,2017-05-10 12:07:58.929778,35.170783,129.175963,0101000020E6100000CB49287DA12560403CDBA337DC954140
14660675,1211,9304699,Entire home/apt,,Busan,Busan,Dong,43,5.0,6,2.0,,64.0,,2017-05-10 12:07:58.927484,35.124493,129.046072,0101000020E61000005DA8FC6B792160405CCAF962EF8F4140
8573702,1211,15597220,Entire home/apt,,Busan,Busan,Haeundae,28,4.5,3,0.0,,63.0,,2017-05-10 12:07:57.505610,35.164852,129.157647,0101000020E610000000AAB8710B2560401157CEDE19954140
13885271,1211,15209000,Entire home/apt,,Busan,Busan,Haeundae,48,5.0,4,0.0,,81.0,,2017-05-10 12:07:57.501245,35.160418,129.171982,0101000020E6100000063065E08025604049D8B79388944140
