room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8708182,14781540,Entire home/apt,Busan,Haeundae,45,5.0,8,3.0,227.0,,35.160982,129.177233,2017-01-16 04:06:11.091832
12800350,37305115,Entire home/apt,Busan,Haeundae,0,0.0,6,1.0,175.0,,35.162135,129.167023,2017-01-16 04:06:07.888995
6013076,31213267,Entire home/apt,Busan,Haeundae,4,5.0,6,3.0,171.0,,35.16359,129.148945,2017-01-16 04:06:07.884759
6667503,17476409,Entire home/apt,Busan,Suyeong,1,0.0,3,2.0,149.0,,35.144888,129.116378,2017-01-16 04:06:07.879849
15708159,91187912,Entire home/apt,Busan,Haeundae,4,5.0,8,3.0,158.0,,35.160453,129.151531,2017-01-16 04:06:06.926935
7353355,38530724,Entire home/apt,Busan,Haeundae,15,5.0,10,3.0,158.0,,35.161546,129.166334,2017-01-16 04:06:06.919852
11723402,43501581,Entire home/apt,Busan,Haeundae,1,0.0,8,3.0,134.0,,35.156446,129.142849,2017-01-16 04:06:05.399637
8463721,25388396,Entire home/apt,Busan,Suyeong,1,0.0,5,0.0,139.0,,35.147244,129.114069,2017-01-16 04:06:05.394164
16416581,5690620,Entire home/apt,Busan,Suyeong,0,0.0,4,2.0,132.0,,35.166151,129.132851,2017-01-16 04:06:05.389404
2040654,10459856,Entire home/apt,Busan,Haeundae,2,0.0,2,1.0,105.0,,35.166947,129.134081,2017-01-16 04:06:02.778792
12137374,65153910,Entire home/apt,Busan,Haeundae,6,4.5,11,3.0,114.0,,35.168809,129.18433,2017-01-16 04:06:02.755439
15776177,102023862,Entire home/apt,Busan,Yeongdo,2,0.0,6,2.0,114.0,,35.070486,129.079015,2017-01-16 04:06:01.464055
12577498,68207246,Entire home/apt,Busan,Haeundae,21,5.0,5,1.0,109.0,,35.156474,129.147488,2017-01-16 04:06:01.448509
14906434,68211685,Entire home/apt,Busan,Haeundae,1,0.0,5,1.0,83.0,,35.157139,129.146808,2017-01-16 04:05:59.722808
14240520,72635024,Entire home/apt,Busan,Haeundae,1,0.0,4,1.0,88.0,,35.168622,129.176393,2017-01-16 04:05:59.708775
15945592,88262909,Entire home/apt,Busan,Haeundae,1,0.0,6,3.0,85.0,,35.160599,129.153226,2017-01-16 04:05:58.880192
14995463,94556030,Entire home/apt,Busan,Haeundae,2,0.0,4,2.0,88.0,,35.165494,129.180887,2017-01-16 04:05:58.029419
4219377,8079727,Entire home/apt,Busan,Suyeong,8,5.0,2,0.0,70.0,,35.155233,129.123756,2017-01-16 04:05:57.520072
3444051,17355132,Entire home/apt,Busan,Busanjin,1,0.0,4,10.0,72.0,,35.161442,129.060323,2017-01-16 04:05:57.515286
13788298,42191129,Entire home/apt,Busan,Suyeong,3,2.0,4,1.0,74.0,,35.153432,129.112712,2017-01-16 04:05:57.503687
3538978,13333513,Entire home/apt,Busan,Suyeong,0,0.0,2,1.0,79.0,,35.168067,129.114916,2017-01-16 04:05:56.043650
14861622,90339763,Entire home/apt,Busan,Haeundae,1,0.0,2,1.0,72.0,,35.162156,129.164065,2017-01-16 04:05:54.804213
