room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
15024539,1385,616401,Shared room,,Cambridge MA,,Mid-Cambridge,0,0.0,1,1.0,,180.0,,2017-06-24 15:07:06.833809,42.374614,-71.104868,0101000020E610000067994528B6C651C0D74FFF59F32F4540
9348307,1385,40641013,Shared room,,Cambridge MA,,Riverside,0,0.0,1,1.0,,100.0,,2017-06-24 15:07:02.515625,42.368365,-71.109442,0101000020E6100000C4B3041901C751C0DAFE9595262F4540
14142114,1385,21379035,Shared room,,Cambridge MA,,Mid-Cambridge,4,4.5,1,1.0,,100.0,,2017-06-24 15:07:02.512022,42.370827,-71.112649,0101000020E610000056BB26A435C751C0A5BC5642772F4540
15072100,1385,8414661,Shared room,,Cambridge MA,,Mid-Cambridge,2,0.0,1,1.0,,70.0,,2017-06-24 15:07:01.119346,42.369403,-71.103803,0101000020E6100000828E56B5A4C651C0AB05F698482F4540
10738767,1385,55513475,Shared room,,Cambridge MA,,East Cambridge,0,0.0,2,1.0,,68.0,,2017-06-24 15:07:01.116865,42.364308,-71.085843,0101000020E6100000CB65A3737EC551C0E9D500A5A12E4540
16439359,1385,79205303,Shared room,,Cambridge MA,,Mid-Cambridge,16,5.0,3,1.0,,65.0,,2017-06-24 15:07:01.107744,42.370184,-71.112022,0101000020E6100000AE9B525E2BC751C051C07630622F4540
16716939,1385,35258004,Shared room,,Cambridge MA,,Mid-Cambridge,1,0.0,2,1.0,,75.0,,2017-06-24 15:07:01.094357,42.369963,-71.108025,0101000020E6100000A089B0E1E9C651C072DD94F25A2F4540
15498749,1385,9939488,Shared room,,Cambridge MA,,Neighborhood Nine,8,4.5,2,1.0,,46.0,,2017-06-24 15:06:56.996859,42.389482,-71.125809,0101000020E6100000B82231410DC851C0BA30D28BDA314540
8792738,1385,46078639,Shared room,,Cambridge MA,,Agassiz,2,0.0,2,1.0,,60.0,,2017-06-24 15:06:56.976386,42.380022,-71.115932,0101000020E6100000D5230D6E6BC751C058E1968FA4304540
18836602,1385,42070843,Shared room,,Cambridge MA,,Agassiz,0,0.0,1,1.0,,43.0,,2017-06-24 15:06:56.973863,42.382045,-71.119463,0101000020E610000040852348A5C751C0D74CBED9E6304540
